Tweets,created_at,sentiment,score
خليه الازمه تعتبر تكاليف العلاج للموظفين القطاع الحكومي المصابين الحاصلين مطعوم نفقتهم الخاصه وتخصم,2021-04-28 10:44:18,mixed,0.4270341694355011
خليه الازمه تعتبر تكاليف العلاج للموظفين القطاع الحكومي المصابين الحاصلين مطعوم نفقتهم الخ,2021-04-28 10:15:08,neg,0.41671085357666016
خليه الازمه يشترط للحصول تصاريح الحظر الجزءي والشامل اخذ مطعوم  جرعه اولى كاحد ادنى اعتبارا  حز,2021-04-28 10:13:16,neg,0.44565728306770325
خليه الازمه الزام جميع الموظفين العاملين القطاع الخاص الحاصلين مطعوم  بعمل فحص  يوم سب,2021-04-28 10:12:36,neg,0.3853283226490021
روحي يوم يكون جرحه اولى هاد اهم اشي ايام بكون فقط للجرعه الثانيه واحكيلهم راح موعدي وبمشوكي,2021-04-28 09:43:06,pos,0.4718596339225769
تتصرف حصولك جرعه مطعوم كورونا كامله,2021-04-28 09:18:11,neg,0.5065515041351318
خوري تحذر تراجع متلقي مطعوم شلل الاطفال انشغلنا بكورونا اكثر يجب,2021-04-28 09:18:08,neg,0.5828484296798706
تتصرف حصولك جرعه مطعوم كورونا كامله,2021-04-28 08:53:44,neg,0.5065515041351318
خوري تحذر تراجع متلقي مطعوم شلل الاطفال,2021-04-28 08:44:00,neg,0.6030904054641724
خوري تحذر تراجع متلقي مطعوم شلل الاطفال اخبارالاردن الاردن عمان,2021-04-28 08:28:40,neg,0.47744449973106384
بفضل الله اكملت اليوم الجرعه الاخيره مطعوم الكورونا وادعوا الجميع لاخذ المطعوم والاخذ بالاسباب حماكم الله وحم,2021-04-28 08:01:24,pos,0.8518136739730835
عاجل خوري تحذر تراجع نسبه متلقي مطعوم شلل الاطفال انشغلنا بكورونا اكثر يجب  عمون الاردن,2021-04-28 07:46:43,neg,0.44262927770614624
عاجل خوري تحذر تراجع نسبه متلقي مطعوم شلل الاطفال انشغلنا بكورونا اكثر يجب  عمون,2021-04-28 07:35:48,neg,0.5375103950500488
اذا حد عنده خبره بالموضوع موعد الجرعه الثانيه المطعوم بقدر اروح شو اجراء عشان يتاجل وبالنسبه,2021-04-30 23:15:29,neg,0.6185569763183594
الولايات المتحده ١٠٠ مليون امريكي اعمارهم فوق ال ١٦ حصلوا جرعتي المطعوم ٣٠٪ الاميركان تحصل نتي,2021-04-30 19:16:41,neg,0.4236876964569092
شو لعاد احنا بنخير الزبون المطعوم االي حابه بوخذه 😌,2021-04-30 14:37:14,neg,0.6314151287078857
قرار صحيح ميه بالميه روحي شوفي الاعداد السعوديه وعند اليهود ومين الغانم اللي حكالك الم,2021-04-30 09:33:32,pos,0.4788731336593628
ان شاء الله تخلص كورونا قبل تاخدي المطعوم و تحتفلي براحتك 😁,2021-04-30 00:18:43,pos,0.4478864073753357
شكلهم ماخذين المطعوم 🥴,2021-04-29 23:56:48,neg,0.4913904666900635
الله ياخذه ويريحنا بدي اعرف راح ياخذ,2021-04-29 22:48:53,pos,0.5738298296928406
كنت بالاردن تترفع الا تاخد المطعوم لهيك احمد الله حمدا كثيرا 😜 الله مبارك للاعلى دنيا واخره,2021-04-29 21:35:20,pos,0.7569448351860046
النا حظ شكله بكرا بفتحوا البلد للماخد المطعوم و احنى منقعد نبكي,2021-04-29 16:15:04,neg,0.6586703062057495
المنهج يفرض غرامه الاف الدنانير بدل مواقف يءمن موقف ويخالفك عندما توقف سيارتك خارج الموقف الوهمي ذ,2021-04-29 15:55:55,neg,0.37797078490257263
اكتر شي مزعج فيس بوك اني بهاجم المطاعيم وبقول انه اللي باخد المطعوم اللي الشركات الصانعه تنصلت المسءوليه عنه فار تجارب,2021-04-29 15:46:35,neg,0.8244536519050598
معك انا تشوف حكي الناس ابدا مش متقبله المطعوم كان متوفر وبس,2021-04-29 11:44:40,neg,0.7085772752761841
الصحه الفلسطينيه سنتسلم كميه كبيره المطعوم الروسي,2021-04-29 11:30:32,neg,0.3522443175315857
اخذت الجرعه الثانيه المطعوم الساعه ١٠ الصبح اليوم وحاسه اني مريضه معقوله اتخيل الاثار الجانبيه تطلع بهالسرعه,2021-04-29 10:44:06,neg,0.5533502697944641
السلام عليكم ورحمه الله وبركاته الله يعطيك الصحه والعافيه معاليك اود ان اسال تنصح باخذ المطعوم و امانه عندك,2021-04-29 07:55:42,pos,0.7221357226371765
التعب شكله المطعوم,2021-04-29 07:02:58,neg,0.5708484649658203
سيتم حرمان يتلقى المطعوم حقه الحصول الخدمات العامه والخاصه ماشي تستطيع الدوله تطعيم كافه افراد ال,2021-04-29 06:55:29,neg,0.6344499588012695
خاطره ع الريق ان صحت الارقام ولتاريخه اكثر  الف مواطن مسجل المنصه تخلفوا تلقي المطعوم,2021-04-29 06:29:11,neg,0.46806785464286804
انا ايدي يتوجعني اتذكر اني رح اوخد المطعوم 😩💔,2021-04-29 06:21:25,neg,0.42890995740890503
هواري انصح اي شخص بالسفر الا تلقي جرعتي المطعوم ومرور اسبوعين تلقي الجرعه الاخيره,2021-04-29 05:06:30,neg,0.6603385806083679
يعني الصراحه اللي بتحكيه الحكومه انه رح تفتح كلشي بشهر ٧ امل انه يكون نسبه كبيره اللي اخدت المطعوم بنفس ا,2021-04-29 03:08:55,neg,0.5207247734069824
اما بالنسبه للي زعلانين انه المطعوم حيصير تقريبا اجباري للموظفين فخلوني ساكته 🙂مش وقت الديمقراطيه يلي بعمرنا,2021-04-29 00:20:03,neg,0.4346429705619812
انا كنت الحظر لمتى يعني الحاله هاي الناس صارت تنصاب مره ومرتين وثلاث اكيد قله وعي,2021-04-28 23:51:33,neg,0.3741811215877533
كلامك صحيح اذا المطعوم ضار خلص بكون موت جماعي وبنخلص شهداء المطعوم 😁😁😁,2021-04-28 23:25:07,mixed,0.3967694938182831
يلبسوني ذهب فوق لتحت راح اخذ المطعوم,2021-04-28 23:10:43,neg,0.44502344727516174
وحاليا جميعنا بننتظر لشهر يكون مضى تعافينا اشهر ونقدر نوخد جرعه المطعوم الاولى,2021-04-28 23:03:33,pos,0.59848552942276
كان عندي نظره بالدكتور سعد وعنجد خابت نظرتي كان اجدر شخص باستلامه منصبه للاسف كلامه داءما ١٠٠٪ وعشان,2021-04-28 23:03:13,neg,0.9463561177253723
السلام عليكم حكيم لماذا يحتاج اصيب بكورونا لتلقي المطعوم اذا كان الهدف يتحقق خلال المطعوم,2021-04-28 22:40:03,pos,0.3789854347705841
تخيلو المطعوم عباره شريحه تجسس اقسم بالله ليسحبوها مني كتر الانفصام الي بحياتي 🤣🤣,2021-04-28 22:11:55,neg,0.5054811239242554
اه هاد حكي نظري بحت الفعلي انه هاي المواعيد بتمثل الطاقه الاستيعابيه للمركز نفسه يعني بصير احكي,2021-04-28 21:11:26,neg,0.48557770252227783
احسنت اقصده حرفيا الاختلاف مطلوب و صحي و موجود الازمنه مثلما ك,2021-04-28 20:05:43,mixed,0.49880853295326233
يخي انا سجلت للمطعوم اول فتح الاشي اللي اله داعي تاع التسجيل المطعوم الوحيد اللي اخذته لهسا كابت,2021-04-28 19:43:18,neg,0.9354802966117859
اللي كان مصاب مش لازم ٦ شهور لياخد اللقاح طيب كموظف بالقطاع الخاص حيكون غصبن عنه اسبوع يفحص للكورونا طيب و كموظف ب,2021-04-28 19:37:58,neg,0.5529524087905884
انا ضد هاي البوستات والتويتات لانه رح تدمر نفسيه الناس اللي اخدوا المطاعيم ويمكن ينتكسوا بدون سبب المطعوم اللي,2021-04-28 19:31:54,neg,0.7764669060707092
انا ضد هاي البوستات والتويتات لانه رح تدمر نفسيه الناس اللي اخدوا المطاعيم ويمكن ينتكسوا بدون سبب,2021-04-28 19:31:25,neg,0.748945951461792
وابن عمي اخد المطعوم الحرعتين وبرضه انصاب وقعد بالعنايه الحثيثه اسبوعين,2021-04-28 19:18:46,neg,0.49097970128059387
دراسه حديثه نشرها ال  اليوم كبار السن فوق ال ٦٥ سنه الحاصلين جرعتي المطعوم فايزر او موديرنا محصنين بنس,2021-04-28 19:12:21,neg,0.4451119303703308
اود التقدم بشكوى ضد مركز صحي الفحيص يلتزموا باعطاء المطعوم حسب مواعيد المنصه الرحاء مراجعه ال,2021-04-28 19:08:33,neg,0.5142725110054016
حاربتوا الشعب بمصدر رزقه مقابل المطعوم ممكن نتقبلها انه يكون خطه معتمده لانجاح عمليه اعطاء اللقاحات,2021-04-28 19:03:36,neg,0.46172034740448
دكتور المطعوم امن  لمرضى الربو النوع الانسب فايزر ام اسرازنكا,2021-04-28 18:27:17,neg,0.4355553388595581
مهو مين بدو يوعي وزير الصحه حد الحكومه مهو المصداقيه زي اللوز و اذا طلع حد حكى انه انا اخ,2021-04-28 18:21:42,neg,0.6978349089622498
٢٠٠ الف شخص تخلفوا الجرعه الاولى المطعوم وبتزعلوا بعدكم و ناس بتحكي وفروا مطاعيم,2021-04-28 18:00:03,neg,0.5533477067947388
اشي فاخر التعليمات الي طلعت جديد المطعوم والالزام,2021-04-28 17:40:52,pos,0.5015965104103088
المنهج يفرض غرامه الاف الدنانير بدل مواقف يءمن موقف ويخالفك عندما توقف سيارتك خارج الموقف الوهمي,2021-04-28 17:19:26,neg,0.36440151929855347
لانه اخر فتره المطعوم اهم خدمه العلم شكلو😂😂,2021-04-28 17:13:55,neg,0.6043123006820679
حسب فهمت المسجل اشي زي اللي ماخد المطعوم لانه التاخير انا مسجل زمان مثلا ولسه اجا,2021-04-28 16:58:10,neg,0.7201035618782043
دا اساس السينمهات مفتوحه عشان نتراكض لاخد المطعوم,2021-04-28 16:53:41,neg,0.48351821303367615
الله يرحمه ويغفر ويسكنه فسيح جناته المرض يستهان والوقايه مطلوبه المشكله ان الجو العام ف,2021-04-28 16:38:39,mixed,0.5273818373680115
عداكي ع انه انتهاك للحريه الشخصيه المطعوم بكل دول العالم اختياري وليس اجباري فكيف يتم بناء قرارات,2021-04-28 16:06:02,neg,0.4783657193183899
وليش الاجبار المطعوم لاننا فءران تجارب ولانكم قبضتم الثمن اوامر بلجيتس وغيره رح تظل شعب ذليل راضخ شيء بالاكراه,2021-04-28 16:02:01,pos,0.3774290382862091
باي قانون بتقدر تجبر اي بني ادم ياخد المطعوم حطولي نق شحاتيت عجنب,2021-04-28 15:54:32,neg,0.5871419310569763
